res	var	time	id	start	end	path
monthly	kl	historical	03790	18730101	19890930	/monthly/kl/historical/monatswerte_03790_18730101_19890930_hist.zip
monthly	kl	historical	03791	19891001	20120930	/monthly/kl/historical/monatswerte_03791_19891001_20120930_hist.zip
monthly	kl	historical	03811	19411001	20151231	/monthly/kl/historical/monatswerte_03811_19411001_20151231_hist.zip
monthly	kl	historical	03815	19520201	20101130	/monthly/kl/historical/monatswerte_03815_19520201_20101130_hist.zip
monthly	kl	historical	03818	19560101	19661231	/monthly/kl/historical/monatswerte_03818_19560101_19661231_hist.zip
monthly	kl	historical	03821	19840801	20151231	/monthly/kl/historical/monatswerte_03821_19840801_20151231_hist.zip
monthly	kl	historical	03825	19610101	19771231	/monthly/kl/historical/monatswerte_03825_19610101_19771231_hist.zip
monthly	kl	historical	03836	19720501	20151231	/monthly/kl/historical/monatswerte_03836_19720501_20151231_hist.zip
monthly	kl	historical	03856	19210101	19930630	/monthly/kl/historical/monatswerte_03856_19210101_19930630_hist.zip
monthly	kl	historical	03857	19931001	20151231	/monthly/kl/historical/monatswerte_03857_19931001_20151231_hist.zip
monthly	kl	historical	03867	19360301	19561231	/monthly/kl/historical/monatswerte_03867_19360301_19561231_hist.zip
monthly	kl	historical	03875	19491101	20151231	/monthly/kl/historical/monatswerte_03875_19491101_20151231_hist.zip
monthly	kl	historical	03878	19290101	19571231	/monthly/kl/historical/monatswerte_03878_19290101_19571231_hist.zip
monthly	kl	historical	03879	19460701	19970103	/monthly/kl/historical/monatswerte_03879_19460701_19970103_hist.zip
monthly	kl	historical	03883	19910101	19980131	/monthly/kl/historical/monatswerte_03883_19910101_19980131_hist.zip
monthly	kl	historical	03897	19981201	20151231	/monthly/kl/historical/monatswerte_03897_19981201_20151231_hist.zip
monthly	kl	historical	03903	19490401	20040930	/monthly/kl/historical/monatswerte_03903_19490401_20040930_hist.zip
monthly	kl	historical	03904	19650101	20151231	/monthly/kl/historical/monatswerte_03904_19650101_20151231_hist.zip
monthly	kl	historical	03915	19460801	19501231	/monthly/kl/historical/monatswerte_03915_19460801_19501231_hist.zip
monthly	kl	historical	03924	18990101	20050831	/monthly/kl/historical/monatswerte_03924_18990101_20050831_hist.zip
monthly	kl	historical	03925	20050901	20151231	/monthly/kl/historical/monatswerte_03925_20050901_20151231_hist.zip
monthly	kl	historical	03927	19580101	20151231	/monthly/kl/historical/monatswerte_03927_19580101_20151231_hist.zip
monthly	kl	historical	03929	19480101	19850930	/monthly/kl/historical/monatswerte_03929_19480101_19850930_hist.zip
monthly	kl	historical	03939	19371101	20151231	/monthly/kl/historical/monatswerte_03939_19371101_20151231_hist.zip
monthly	kl	historical	03946	18810101	20151231	/monthly/kl/historical/monatswerte_03946_18810101_20151231_hist.zip
monthly	kl	historical	03955	19500101	19970131	/monthly/kl/historical/monatswerte_03955_19500101_19970131_hist.zip
monthly	kl	historical	03974	19490301	19930630	/monthly/kl/historical/monatswerte_03974_19490301_19930630_hist.zip
monthly	kl	historical	03975	19930901	20151231	/monthly/kl/historical/monatswerte_03975_19930901_20151231_hist.zip
monthly	kl	historical	03987	18930101	20151231	/monthly/kl/historical/monatswerte_03987_18930101_20151231_hist.zip
monthly	kl	historical	04005	19460101	19571231	/monthly/kl/historical/monatswerte_04005_19460101_19571231_hist.zip
monthly	kl	historical	04018	19390901	19830831	/monthly/kl/historical/monatswerte_04018_19390901_19830831_hist.zip
monthly	kl	historical	04024	18530701	20151231	/monthly/kl/historical/monatswerte_04024_18530701_20151231_hist.zip
monthly	kl	historical	04029	19390801	19571231	/monthly/kl/historical/monatswerte_04029_19390801_19571231_hist.zip
monthly	kl	historical	04032	18870101	20151231	/monthly/kl/historical/monatswerte_04032_18870101_20151231_hist.zip
monthly	kl	historical	04036	19950501	20151231	/monthly/kl/historical/monatswerte_04036_19950501_20151231_hist.zip
monthly	kl	historical	04038	19460701	19770630	/monthly/kl/historical/monatswerte_04038_19460701_19770630_hist.zip
monthly	kl	historical	04039	19741201	20151231	/monthly/kl/historical/monatswerte_04039_19741201_20151231_hist.zip
monthly	kl	historical	04053	19520201	19961231	/monthly/kl/historical/monatswerte_04053_19520201_19961231_hist.zip
monthly	kl	historical	04063	19491101	20151231	/monthly/kl/historical/monatswerte_04063_19491101_20151231_hist.zip
monthly	kl	historical	04066	19861101	19990131	/monthly/kl/historical/monatswerte_04066_19861101_19990131_hist.zip
monthly	kl	historical	04077	19370101	19390731	/monthly/kl/historical/monatswerte_04077_19370101_19390731_hist.zip
monthly	kl	historical	04079	19380801	20050630	/monthly/kl/historical/monatswerte_04079_19380801_20050630_hist.zip
monthly	kl	historical	04091	19620701	19980630	/monthly/kl/historical/monatswerte_04091_19620701_19980630_hist.zip
monthly	kl	historical	04094	19180901	20151231	/monthly/kl/historical/monatswerte_04094_19180901_20151231_hist.zip
monthly	kl	historical	04100	19530701	19731231	/monthly/kl/historical/monatswerte_04100_19530701_19731231_hist.zip
monthly	kl	historical	04104	18810101	20151231	/monthly/kl/historical/monatswerte_04104_18810101_20151231_hist.zip
monthly	kl	historical	04125	18960901	20061130	/monthly/kl/historical/monatswerte_04125_18960901_20061130_hist.zip
monthly	kl	historical	04149	18810101	19621231	/monthly/kl/historical/monatswerte_04149_18810101_19621231_hist.zip
monthly	kl	historical	04152	19710101	19771231	/monthly/kl/historical/monatswerte_04152_19710101_19771231_hist.zip
monthly	kl	historical	04154	20110201	20151231	/monthly/kl/historical/monatswerte_04154_20110201_20151231_hist.zip
monthly	kl	historical	04156	19731001	19980228	/monthly/kl/historical/monatswerte_04156_19731001_19980228_hist.zip
monthly	kl	historical	04160	20040701	20151231	/monthly/kl/historical/monatswerte_04160_20040701_20151231_hist.zip
monthly	kl	historical	04166	19880501	20021231	/monthly/kl/historical/monatswerte_04166_19880501_20021231_hist.zip
monthly	kl	historical	04169	19290101	20151231	/monthly/kl/historical/monatswerte_04169_19290101_20151231_hist.zip
monthly	kl	historical	04174	20000801	20151231	/monthly/kl/historical/monatswerte_04174_20000801_20151231_hist.zip
monthly	kl	historical	04175	19530901	20151231	/monthly/kl/historical/monatswerte_04175_19530901_20151231_hist.zip
monthly	kl	historical	04177	19440701	20151231	/monthly/kl/historical/monatswerte_04177_19440701_20151231_hist.zip
monthly	kl	historical	04189	20040801	20151231	/monthly/kl/historical/monatswerte_04189_20040801_20151231_hist.zip
monthly	kl	historical	04222	19630101	20060131	/monthly/kl/historical/monatswerte_04222_19630101_20060131_hist.zip
monthly	kl	historical	04233	19360501	19531130	/monthly/kl/historical/monatswerte_04233_19360501_19531130_hist.zip
monthly	kl	historical	04240	19340101	19920930	/monthly/kl/historical/monatswerte_04240_19340101_19920930_hist.zip
monthly	kl	historical	04261	19500101	20151231	/monthly/kl/historical/monatswerte_04261_19500101_20151231_hist.zip
monthly	kl	historical	04271	19230101	20151231	/monthly/kl/historical/monatswerte_04271_19230101_20151231_hist.zip
monthly	kl	historical	04275	19310101	20151231	/monthly/kl/historical/monatswerte_04275_19310101_20151231_hist.zip
monthly	kl	historical	04278	19400201	20081231	/monthly/kl/historical/monatswerte_04278_19400201_20081231_hist.zip
monthly	kl	historical	04280	20000701	20151231	/monthly/kl/historical/monatswerte_04280_20000701_20151231_hist.zip
monthly	kl	historical	04287	19470701	20151231	/monthly/kl/historical/monatswerte_04287_19470701_20151231_hist.zip
monthly	kl	historical	04288	19360701	19750831	/monthly/kl/historical/monatswerte_04288_19360701_19750831_hist.zip
monthly	kl	historical	04294	19790701	20021031	/monthly/kl/historical/monatswerte_04294_19790701_20021031_hist.zip
monthly	kl	historical	04300	19110101	20151231	/monthly/kl/historical/monatswerte_04300_19110101_20151231_hist.zip
monthly	kl	historical	04301	19310101	20151231	/monthly/kl/historical/monatswerte_04301_19310101_20151231_hist.zip
monthly	kl	historical	04320	19880601	19920930	/monthly/kl/historical/monatswerte_04320_19880601_19920930_hist.zip
monthly	kl	historical	04323	19690101	20151231	/monthly/kl/historical/monatswerte_04323_19690101_20151231_hist.zip
monthly	kl	historical	04327	19530301	19710716	/monthly/kl/historical/monatswerte_04327_19530301_19710716_hist.zip
monthly	kl	historical	04330	19520101	19800331	/monthly/kl/historical/monatswerte_04330_19520101_19800331_hist.zip
monthly	kl	historical	04332	19470501	19591231	/monthly/kl/historical/monatswerte_04332_19470501_19591231_hist.zip
monthly	kl	historical	04336	19490401	20151231	/monthly/kl/historical/monatswerte_04336_19490401_20151231_hist.zip
monthly	kl	historical	04339	19360101	20010331	/monthly/kl/historical/monatswerte_04339_19360101_20010331_hist.zip
monthly	kl	historical	04349	19871101	20151231	/monthly/kl/historical/monatswerte_04349_19871101_20151231_hist.zip
monthly	kl	historical	04354	19850901	20151231	/monthly/kl/historical/monatswerte_04354_19850901_20151231_hist.zip
monthly	kl	historical	04364	19460101	19991231	/monthly/kl/historical/monatswerte_04364_19460101_19991231_hist.zip
monthly	kl	historical	04367	19920401	20061231	/monthly/kl/historical/monatswerte_04367_19920401_20061231_hist.zip
monthly	kl	historical	04371	19310101	20151231	/monthly/kl/historical/monatswerte_04371_19310101_20151231_hist.zip
monthly	kl	historical	04373	19360201	19661231	/monthly/kl/historical/monatswerte_04373_19360201_19661231_hist.zip
monthly	kl	historical	04377	19650101	20151231	/monthly/kl/historical/monatswerte_04377_19650101_20151231_hist.zip
monthly	kl	historical	04393	19490101	20151231	/monthly/kl/historical/monatswerte_04393_19490101_20151231_hist.zip
monthly	kl	historical	04396	19490201	19601231	/monthly/kl/historical/monatswerte_04396_19490201_19601231_hist.zip
monthly	kl	historical	04397	19780201	20051231	/monthly/kl/historical/monatswerte_04397_19780201_20051231_hist.zip
monthly	kl	historical	04401	19480301	19800630	/monthly/kl/historical/monatswerte_04401_19480301_19800630_hist.zip
monthly	kl	historical	04411	19791201	20151231	/monthly/kl/historical/monatswerte_04411_19791201_20151231_hist.zip
monthly	kl	historical	04419	19460901	20041231	/monthly/kl/historical/monatswerte_04419_19460901_20041231_hist.zip
monthly	kl	historical	04425	19510101	19651231	/monthly/kl/historical/monatswerte_04425_19510101_19651231_hist.zip
monthly	kl	historical	04433	19870101	20041231	/monthly/kl/historical/monatswerte_04433_19870101_20041231_hist.zip
monthly	kl	historical	04436	19461101	19511231	/monthly/kl/historical/monatswerte_04436_19461101_19511231_hist.zip
monthly	kl	historical	04438	19921201	20061231	/monthly/kl/historical/monatswerte_04438_19921201_20061231_hist.zip
monthly	kl	historical	04442	19810101	20071231	/monthly/kl/historical/monatswerte_04442_19810101_20071231_hist.zip
monthly	kl	historical	04445	19320101	20151231	/monthly/kl/historical/monatswerte_04445_19320101_20151231_hist.zip
monthly	kl	historical	04464	19360701	20151231	/monthly/kl/historical/monatswerte_04464_19360701_20151231_hist.zip
monthly	kl	historical	04466	19470101	20151231	/monthly/kl/historical/monatswerte_04466_19470101_20151231_hist.zip
monthly	kl	historical	04468	18810101	19730731	/monthly/kl/historical/monatswerte_04468_18810101_19730731_hist.zip
monthly	kl	historical	04474	19140101	19731231	/monthly/kl/historical/monatswerte_04474_19140101_19731231_hist.zip
monthly	kl	historical	04479	19540101	19850930	/monthly/kl/historical/monatswerte_04479_19540101_19850930_hist.zip
monthly	kl	historical	04480	19851001	20151231	/monthly/kl/historical/monatswerte_04480_19851001_20151231_hist.zip
monthly	kl	historical	04484	19580701	19710331	/monthly/kl/historical/monatswerte_04484_19580701_19710331_hist.zip
monthly	kl	historical	04485	20050201	20151231	/monthly/kl/historical/monatswerte_04485_20050201_20151231_hist.zip
monthly	kl	historical	04489	18970901	19621231	/monthly/kl/historical/monatswerte_04489_18970901_19621231_hist.zip
monthly	kl	historical	04490	19660101	20021231	/monthly/kl/historical/monatswerte_04490_19660101_20021231_hist.zip
monthly	kl	historical	04501	18870101	20151231	/monthly/kl/historical/monatswerte_04501_18870101_20151231_hist.zip
monthly	kl	historical	04505	18810101	19870131	/monthly/kl/historical/monatswerte_04505_18810101_19870131_hist.zip
monthly	kl	historical	04508	18880701	20151231	/monthly/kl/historical/monatswerte_04508_18880701_20151231_hist.zip
monthly	kl	historical	04548	20070701	20151231	/monthly/kl/historical/monatswerte_04548_20070701_20151231_hist.zip
monthly	kl	historical	04557	18810101	20021031	/monthly/kl/historical/monatswerte_04557_18810101_20021031_hist.zip
monthly	kl	historical	04559	19960501	20151231	/monthly/kl/historical/monatswerte_04559_19960501_20151231_hist.zip
monthly	kl	historical	04560	19010101	20151231	/monthly/kl/historical/monatswerte_04560_19010101_20151231_hist.zip
monthly	kl	historical	04571	19690601	19970331	/monthly/kl/historical/monatswerte_04571_19690601_19970331_hist.zip
monthly	kl	historical	04576	19770401	19810731	/monthly/kl/historical/monatswerte_04576_19770401_19810731_hist.zip
monthly	kl	historical	04581	19360801	20021031	/monthly/kl/historical/monatswerte_04581_19360801_20021031_hist.zip
monthly	kl	historical	04582	19830401	20010731	/monthly/kl/historical/monatswerte_04582_19830401_20010731_hist.zip
monthly	kl	historical	04584	19700401	19790531	/monthly/kl/historical/monatswerte_04584_19700401_19790531_hist.zip
monthly	kl	historical	04586	19910101	19980630	/monthly/kl/historical/monatswerte_04586_19910101_19980630_hist.zip
monthly	kl	historical	04592	19480301	20151231	/monthly/kl/historical/monatswerte_04592_19480301_20151231_hist.zip
monthly	kl	historical	04593	19950701	19991130	/monthly/kl/historical/monatswerte_04593_19950701_19991130_hist.zip
monthly	kl	historical	04605	19910101	20151231	/monthly/kl/historical/monatswerte_04605_19910101_20151231_hist.zip
monthly	kl	historical	04606	19600101	19801231	/monthly/kl/historical/monatswerte_04606_19600101_19801231_hist.zip
monthly	kl	historical	04612	19230101	19650630	/monthly/kl/historical/monatswerte_04612_19230101_19650630_hist.zip
monthly	kl	historical	04621	19461001	20031231	/monthly/kl/historical/monatswerte_04621_19461001_20031231_hist.zip
monthly	kl	historical	04625	18900101	20151231	/monthly/kl/historical/monatswerte_04625_18900101_20151231_hist.zip
monthly	kl	historical	04629	19740701	19991130	/monthly/kl/historical/monatswerte_04629_19740701_19991130_hist.zip
monthly	kl	historical	04642	19761001	20151231	/monthly/kl/historical/monatswerte_04642_19761001_20151231_hist.zip
monthly	kl	historical	04649	19370101	19560531	/monthly/kl/historical/monatswerte_04649_19370101_19560531_hist.zip
monthly	kl	historical	04651	19360301	20151231	/monthly/kl/historical/monatswerte_04651_19360301_20151231_hist.zip
monthly	kl	historical	04656	18810101	19730630	/monthly/kl/historical/monatswerte_04656_18810101_19730630_hist.zip
monthly	kl	historical	04664	19211201	20000630	/monthly/kl/historical/monatswerte_04664_19211201_20000630_hist.zip
monthly	kl	historical	04692	18950101	20151231	/monthly/kl/historical/monatswerte_04692_18950101_20151231_hist.zip
monthly	kl	historical	04703	18880101	20151231	/monthly/kl/historical/monatswerte_04703_18880101_20151231_hist.zip
monthly	kl	historical	04704	19880501	20151231	/monthly/kl/historical/monatswerte_04704_19880501_20151231_hist.zip
monthly	kl	historical	04705	19461101	19531210	/monthly/kl/historical/monatswerte_04705_19461101_19531210_hist.zip
monthly	kl	historical	04706	19810101	20151231	/monthly/kl/historical/monatswerte_04706_19810101_20151231_hist.zip
monthly	kl	historical	04709	19470501	20151231	/monthly/kl/historical/monatswerte_04709_19470501_20151231_hist.zip
monthly	kl	historical	04719	19980801	20070828	/monthly/kl/historical/monatswerte_04719_19980801_20070828_hist.zip
monthly	kl	historical	04729	19890701	20040229	/monthly/kl/historical/monatswerte_04729_19890701_20040229_hist.zip
